idno,cntry,stflife,happy,fltsd,fltdpr,enjlf,wrhpp,fltanx,fltpcfl,dclvlf,lchshcp,accdng,tmimdng,tmabdng,tmendng,dngval,sedirlf,optftr,lotsgot,pstvms,flrms,wrbknrm,deaimpp,flteeff,slprl,cldgng,enrglot,ppltrst,pplfair,pplhlp,pplahlp,flclpla,inprdsc,flapppl,rehlppl,fltlnl
372,CH,9,8,1,1,4,3,2,3,2,2,2,9,9,9,2,8,2,2,2,5,4,9,2,1,1.0,2,6,6,6,5,2,0,10,6,1
373,CH,10,10,1,1,4,3,2,2,3,2,2,7,7,7,1,9,1,2,1,5,4,5,2,1,1.0,4,5,6,4,5,2,4,9,4,1
378,CH,9,7,2,2,4,3,2,3,1,3,3,10,10,10,1,10,2,2,2,4,5,7,1,2,2.0,3,2,8,5,4,2,2,5,6,1
380,CH,8,10,1,1,4,4,2,3,1,3,2,10,9,10,2,9,1,1,2,4,5,5,1,2,1.0,3,5,7,3,8,3,3,10,6,1
381,CH,5,6,2,1,3,3,1,4,1,1,1,10,10,10,1,10,1,1,1,8,5,6,1,8,1.0,4,0,5,0,0,1,3,10,6,2
382,CH,6,6,2,2,2,2,2,2,2,4,2,5,4,4,2,2,3,2,2,4,4,5,2,2,2.0,2,5,8,8,6,2,4,8,5,2
383,CH,8,8,2,2,2,2,2,2,1,2,1,10,10,8,2,0,3,2,2,2,2,2,1,3,2.0,2,10,10,6,3,2,6,10,3,2
384,CH,8,9,1,1,4,4,1,4,2,5,1,8,8,8,2,8,2,2,2,4,4,5,1,1,1.0,4,8,8,9,5,3,5,9,6,1
387,CH,10,9,1,1,4,3,1,4,1,5,1,9,8,9,1,8,2,1,2,4,5,7,1,1,1.0,4,6,7,8,5,2,2,9,6,1
388,CH,9,9,2,2,3,3,2,1,2,4,2,9,9,9,3,7,2,2,2,2,3,8,2,3,1.0,3,8,8,5,4,2,3,9,5,1
389,CH,8,8,3,2,2,1,4,1,2,4,1,1,9,2,2,4,2,2,2,4,2,3,2,4,3.0,1,3,4,4,5,2,3,8,4,1
391,CH,9,9,2,1,3,3,2,3,2,5,1,9,9,9,1,6,2,2,2,5,2,5,2,2,1.0,3,5,5,5,6,1,6,7,6,1
395,CH,8,9,1,1,3,3,2,2,2,2,2,8,8,7,2,7,1,2,1,3,4,8,2,1,2.0,4,6,5,5,5,2,2,8,5,1
399,CH,10,10,1,1,4,4,1,3,1,4,2,9,9,9,1,8,2,2,3,5,4,8,1,1,1.0,4,6,1,7,4,3,4,8,6,1
400,CH,9,9,1,2,4,4,2,3,2,4,2,7,7,7,2,9,2,2,2,3,2,5,2,1,1.0,4,7,8,8,6,2,5,9,5,1
402,CH,10,8,1,1,4,3,1,3,1,2,2,7,10,8,2,2,2,2,2,5,4,6,2,3,2.0,2,4,6,2,5,2,3,10,6,1
403,CH,8,9,2,1,3,3,2,3,2,4,2,9,8,9,2,9,2,2,2,4,3,6,1,1,1.0,3,4,7,7,5,3,4,10,6,1
404,CH,8,8,1,1,4,4,2,2,1,2,2,7,10,7,2,7,3,2,2,5,3,7,1,1,1.0,2,4,5,3,3,2,5,10,6,1
405,CH,10,10,1,1,3,3,1,3,1,5,4,9,9,9,2,6,2,1,2,2,1,4,1,1,1.0,4,8,7,9,3,1,3,7,5,1
407,CH,9,9,1,1,4,4,1,4,2,4,2,9,5,7,1,9,2,2,1,4,4,4,2,1,2.0,3,8,8,5,5,2,2,9,6,1
408,CH,10,10,1,1,4,4,1,4,1,4,1,8,8,9,1,7,1,2,2,4,2,6,1,1,1.0,4,3,8,8,5,2,4,10,6,1
409,CH,9,9,1,1,3,3,2,3,2,4,2,7,7,7,2,8,2,2,2,4,4,6,1,2,1.0,3,6,7,7,2,4,4,9,6,1
412,CH,6,6,1,2,3,3,2,3,2,2,2,7,8,7,3,10,3,3,2,4,3,7,2,2,2.0,3,5,5,8,5,2,4,9,6,1
413,CH,8,10,1,1,2,3,1,3,1,4,2,9,10,9,2,7,2,2,2,4,4,4,2,1,2.0,2,9,9,7,3,4,4,10,4,1
415,CH,10,7,2,2,4,3,2,2,1,4,2,8,9,7,1,7,1,2,1,5,5,5,3,1,1.0,3,2,10,8,5,2,4,10,6,1
416,CH,10,10,1,1,4,3,2,4,1,3,2,88,10,9,3,10,2,2,2,4,5,7,1,2,1.0,4,7,6,8,5,2,3,9,4,1
417,CH,10,9,2,1,3,3,2,3,1,4,2,6,9,8,2,7,2,2,2,4,4,6,1,1,1.0,3,2,5,4,4,3,4,10,6,2
420,CH,8,9,2,2,4,3,2,3,1,4,1,9,10,10,1,9,2,2,2,2,3,8,1,1,2.0,3,4,5,5,8,8,5,10,6,1
421,CH,9,8,1,2,4,3,1,3,1,4,2,10,8,8,1,10,2,1,1,4,2,6,1,1,1.0,3,7,7,8,6,1,3,9,5,1
422,CH,8,6,2,2,3,3,2,3,2,4,1,7,9,8,2,8,3,2,3,2,2,3,1,1,1.0,3,7,8,4,4,3,2,7,5,2
425,CH,8,8,1,1,4,3,1,4,1,2,1,8,8,9,2,8,1,1,2,5,1,6,1,1,1.0,2,0,2,0,2,3,4,9,6,1
426,CH,9,10,1,1,3,4,2,3,1,2,2,9,10,8,2,10,1,2,2,4,5,9,2,1,2.0,3,8,8,5,5,2,3,10,5,1
427,CH,10,10,1,1,4,1,2,2,2,4,1,10,8,8,1,10,2,1,2,4,4,3,1,2,1.0,3,6,5,4,5,2,4,10,6,1
428,CH,8,9,1,1,4,4,1,1,3,4,2,10,9,9,1,9,1,1,1,5,4,7,1,1,1.0,3,7,8,8,5,1,6,10,6,1
430,CH,6,7,2,2,3,3,2,3,1,4,1,10,10,10,1,9,1,1,2,5,1,7,2,3,2.0,3,6,3,3,4,1,1,8,4,2
432,CH,8,8,2,2,3,3,2,3,2,4,2,7,6,7,2,8,2,2,2,2,4,7,1,2,2.0,2,5,5,6,5,3,4,7,5,2
433,CH,9,9,1,1,4,4,1,4,2,3,2,8,7,8,2,7,2,2,2,4,4,8,1,1,1.0,4,6,6,3,2,4,4,7,5,1
434,CH,0,1,4,4,3,1,3,3,1,3,2,6,2,7,2,5,5,2,4,5,2,3,1,4,3.0,1,5,5,2,2,5,1,9,4,4
435,CH,8,8,1,2,4,3,1,4,2,4,2,8,7,8,2,8,2,2,2,5,4,8,2,2,2.0,3,8,8,6,5,3,5,8,5,1
437,CH,8,8,2,2,4,4,2,3,2,5,2,8,8,8,2,8,2,2,2,4,3,9,2,2,2.0,3,8,8,6,6,2,4,9,6,1
438,CH,6,6,2,1,2,2,2,3,4,2,4,7,8,7,4,7,2,2,2,3,2,7,2,2,1.0,2,7,6,8,0,4,3,9,6,2
439,CH,5,6,1,1,4,3,2,4,1,3,2,7,7,7,1,5,3,2,4,3,2,5,2,2,2.0,3,5,8,8,4,1,4,8,6,1
441,CH,5,5,3,1,3,3,3,2,4,3,3,10,8,5,2,1,1,4,1,3,2,4,4,2,3.0,1,5,8,8,4,1,6,5,5,3
443,CH,7,8,2,2,4,3,3,1,1,3,2,8,10,10,2,8,2,2,1,5,2,9,1,2,1.0,2,4,3,1,2,3,4,9,6,1
444,CH,9,9,1,1,2,3,1,3,2,4,1,7,7,7,1,7,4,2,2,4,4,6,2,1,1.0,3,8,7,5,3,5,5,8,5,1
446,CH,10,10,1,2,3,3,2,3,1,4,2,7,7,7,2,8,2,2,3,4,4,3,1,2,2.0,3,0,5,2,2,4,6,5,6,1
447,CH,7,7,1,1,4,4,1,4,1,2,2,9,9,9,2,8,2,2,2,4,1,7,1,1,1.0,4,3,5,4,4,2,3,8,4,1
448,CH,7,7,2,2,2,2,2,2,2,4,2,8,9,8,2,6,2,2,2,4,2,3,2,1,1.0,3,7,8,6,5,3,3,7,4,2
452,CH,7,8,2,2,2,3,3,3,2,2,2,7,7,7,2,7,2,2,2,3,3,4,2,2,2.0,3,5,6,6,5,2,3,8,4,2
455,CH,9,9,1,1,4,3,1,3,1,2,2,8,10,10,2,9,2,2,2,4,3,5,3,1,2.0,2,7,6,9,5,2,4,9,6,2
456,CH,7,7,1,1,3,3,1,3,2,4,2,8,9,8,2,8,2,2,2,4,4,6,3,2,1.0,3,4,7,5,3,2,2,8,5,2
457,CH,9,8,1,1,4,3,2,3,2,4,2,6,6,8,2,7,2,2,1,5,2,4,2,1,2.0,3,8,8,8,5,3,6,10,5,1
459,CH,8,7,1,1,3,3,1,3,2,4,2,8,6,6,2,7,2,2,2,4,5,7,1,2,2.0,3,8,5,7,5,3,4,10,6,1
461,CH,8,8,3,2,2,2,3,2,2,4,2,8,8,8,2,88,2,2,2,2,3,5,2,3,8.0,2,6,7,7,5,2,4,8,5,3
469,CH,8,8,2,1,3,4,1,3,2,4,2,8,8,8,2,8,1,2,1,5,4,8,1,1,1.0,4,4,4,6,5,2,4,8,5,1
470,CH,9,9,1,1,3,4,1,4,1,1,4,9,9,8,1,8,2,1,2,4,5,6,2,2,1.0,3,9,9,9,4,1,2,10,5,1
471,CH,10,10,1,1,2,3,2,3,2,2,3,8,9,8,2,6,1,2,1,4,4,7,2,1,1.0,3,8,8,7,6,2,6,8,6,1
473,CH,9,9,2,1,3,3,2,3,1,4,2,6,7,6,5,7,3,2,3,4,4,7,1,2,3.0,3,6,5,5,3,2,4,8,4,1
474,CH,7,7,1,2,2,2,4,2,2,3,3,5,6,5,2,9,2,1,2,4,2,4,3,2,2.0,2,4,7,5,5,2,3,8,5,1
476,CH,8,8,2,2,2,2,2,3,2,4,2,6,6,6,2,7,2,3,2,5,2,5,2,3,2.0,2,5,3,2,3,2,4,8,5,1
477,CH,8,10,2,2,3,3,2,2,1,4,2,7,7,6,2,7,2,2,2,4,3,6,2,3,1.0,2,5,7,5,5,2,2,8,6,1
478,CH,8,8,1,1,4,4,1,4,1,4,2,8,8,7,2,8,1,2,2,4,3,7,1,1,1.0,3,5,8,8,4,2,3,8,5,1
479,CH,9,8,1,2,4,3,2,2,2,4,2,7,6,9,1,8,1,2,1,2,4,7,4,1,2.0,3,8,9,8,5,1,4,9,6,1
481,CH,8,7,2,1,3,3,2,3,2,2,2,7,6,7,2,7,4,1,3,4,4,7,2,3,1.0,4,7,5,4,5,2,5,9,5,1
482,CH,5,7,1,1,3,2,2,2,2,2,2,9,8,6,2,5,2,3,3,5,2,4,1,1,1.0,3,3,6,4,4,3,3,8,5,1
485,CH,7,10,2,1,4,4,2,2,1,3,2,8,8,8,2,7,2,2,2,4,4,3,1,2,3.0,4,5,7,3,5,1,2,9,5,1
487,CH,9,10,1,1,2,3,2,3,2,2,2,7,8,8,2,8,1,2,2,5,4,4,2,1,2.0,3,8,6,5,4,2,2,7,5,1
488,CH,8,9,1,2,3,2,1,3,3,2,2,9,7,7,2,8,1,1,1,5,5,5,2,1,2.0,4,4,7,5,4,1,5,8,5,1
489,CH,10,10,1,1,4,4,1,4,1,4,1,10,10,10,1,7,2,1,2,4,5,5,1,1,1.0,4,5,10,10,0,5,4,10,6,1
491,CH,8,7,2,2,2,4,2,3,2,2,2,7,7,7,2,6,2,2,2,4,4,3,1,1,1.0,4,7,6,6,5,2,4,8,6,1
494,CH,9,10,1,1,4,4,2,3,2,4,2,6,6,7,2,5,2,2,2,5,3,5,1,1,1.0,4,5,7,7,4,2,5,9,6,1
495,CH,9,8,1,1,4,3,1,4,1,5,2,8,9,8,1,9,2,1,2,3,5,9,2,1,1.0,3,7,8,7,2,2,4,8,4,1
496,CH,8,7,1,1,3,2,3,2,2,3,2,8,7,5,2,5,2,2,2,4,2,5,2,2,2.0,2,4,6,6,5,2,4,6,5,1
497,CH,10,10,2,1,3,4,2,3,1,4,2,9,9,9,1,10,4,2,3,4,4,7,1,1,1.0,3,10,8,8,4,2,2,9,6,1
498,CH,7,7,1,1,3,3,3,2,4,4,2,4,4,4,3,3,1,3,1,5,4,3,1,3,1.0,2,3,3,5,4,4,1,3,5,1
501,CH,10,10,1,1,4,4,2,2,1,2,1,10,10,9,1,10,1,1,1,5,1,0,1,2,3.0,2,9,9,9,6,1,6,8,6,2
502,CH,10,10,1,1,4,4,1,4,1,5,1,10,10,10,1,88,2,1,1,5,5,9,1,1,1.0,4,4,5,10,4,1,2,5,6,1
503,CH,9,9,2,1,4,4,2,3,1,2,2,9,9,9,2,7,2,1,2,5,5,8,1,1,1.0,3,9,8,8,3,3,4,9,6,1
504,CH,9,9,2,2,3,4,2,4,1,5,2,8,8,8,2,8,2,2,2,4,4,8,2,2,2.0,3,7,5,5,3,2,4,10,6,1
505,CH,9,9,1,1,3,3,2,3,2,5,2,8,8,8,2,8,3,2,2,5,3,7,1,2,1.0,3,7,8,3,2,2,4,8,5,1
506,CH,6,8,2,2,3,3,2,3,2,3,2,8,8,8,2,6,1,2,3,4,4,6,2,2,2.0,3,3,7,5,4,2,3,8,5,2
508,CH,8,8,1,1,2,4,3,3,2,2,2,6,6,6,2,7,2,3,4,3,2,6,1,1,1.0,3,6,4,3,2,4,2,4,5,1
509,CH,8,9,2,2,3,3,1,3,1,2,2,10,10,10,1,7,2,1,1,5,2,4,1,1,2.0,4,5,5,3,6,1,1,10,6,2
510,CH,7,8,2,2,3,4,2,3,2,1,2,10,7,8,2,6,2,2,2,3,4,6,1,2,1.0,4,8,3,8,6,2,2,8,6,1
511,CH,9,8,2,1,2,2,2,3,2,2,2,8,9,8,2,7,2,2,2,4,2,6,1,2,1.0,3,8,8,6,4,3,4,10,5,1
512,CH,4,8,2,2,4,3,1,2,4,3,2,8,9,10,2,4,4,2,3,5,2,3,3,2,2.0,1,5,5,9,6,2,4,10,6,1
515,CH,6,7,1,1,3,3,3,4,4,1,1,6,5,5,2,5,1,2,2,4,2,5,1,1,2.0,3,2,4,5,1,4,6,4,5,1
516,CH,10,9,1,1,3,4,2,3,2,4,2,7,5,7,2,7,3,2,3,5,4,6,2,1,2.0,3,8,7,8,5,2,4,7,5,2
520,CH,10,8,2,2,2,3,1,3,1,3,3,5,5,8,2,88,4,2,1,5,3,8,1,3,1.0,2,5,8,6,4,2,1,8,5,2
522,CH,8,10,2,1,3,3,2,3,2,2,1,9,8,8,1,6,1,4,1,5,5,6,2,2,2.0,3,5,5,6,0,4,2,8,6,1
523,CH,9,9,1,1,3,3,2,3,1,4,2,8,7,8,2,9,2,2,2,4,3,5,1,2,1.0,3,5,7,7,5,1,4,8,6,1
524,CH,10,9,2,1,3,3,1,3,1,2,2,10,10,10,2,10,2,3,2,4,2,5,1,2,1.0,2,6,5,8,6,2,4,7,6,1
526,CH,9,9,2,1,3,3,2,3,1,4,2,9,10,9,1,8,2,2,2,4,3,1,2,2,1.0,2,7,6,8,3,4,4,9,5,1
532,CH,9,9,1,1,4,3,1,4,2,2,2,8,8,8,2,8,3,2,3,2,3,5,2,1,1.0,4,2,4,7,6,2,6,8,6,1
534,CH,6,7,2,2,3,2,2,2,2,3,4,7,9,5,2,6,1,1,2,2,3,5,2,1,2.0,2,5,3,7,3,2,3,10,6,2
536,CH,10,9,2,2,3,3,1,2,2,4,2,7,8,7,2,7,3,2,3,2,4,10,2,1,1.0,4,8,8,7,6,2,5,10,6,1
537,CH,8,8,1,2,2,2,2,2,2,4,3,8,6,6,3,3,2,3,3,5,3,4,2,2,2.0,2,8,7,7,4,3,3,10,6,2
538,CH,5,10,1,1,3,4,1,2,3,3,2,5,4,3,3,5,1,3,1,5,4,6,4,3,1.0,2,2,5,3,3,3,2,6,5,1
539,CH,8,9,1,1,4,4,2,2,1,2,1,8,8,8,1,9,3,2,2,2,4,6,1,1,1.0,3,6,5,6,4,2,2,8,5,1
543,CH,5,5,2,1,3,3,2,2,3,3,2,5,5,5,2,3,2,2,2,3,2,7,2,2,2.0,3,3,5,5,4,3,4,5,2,2
544,CH,10,8,1,1,3,2,1,3,3,4,2,8,8,8,2,7,2,2,2,3,4,3,2,1,1.0,4,5,5,1,1,4,4,7,5,1
545,CH,9,9,2,1,2,2,2,2,2,4,2,7,6,5,2,8,2,2,2,4,4,8,1,2,1.0,3,7,7,7,4,2,5,8,5,1
546,CH,7,8,1,1,3,3,2,3,2,4,2,7,8,8,2,8,2,2,2,5,4,6,2,2,1.0,3,7,7,7,5,2,4,9,5,1
548,CH,9,9,1,1,4,4,1,4,2,4,2,8,8,9,2,9,2,2,2,3,4,7,1,1,1.0,4,8,7,6,4,2,4,9,6,1
550,CH,9,8,1,1,4,4,1,3,2,5,1,8,9,8,2,4,2,2,3,2,2,3,2,1,1.0,4,8,8,5,6,4,4,8,5,1
551,CH,7,7,2,1,2,2,2,2,2,2,2,5,8,9,2,8,3,2,2,5,3,6,3,1,1.0,3,7,5,3,2,3,2,7,2,1
552,CH,10,6,1,1,3,4,2,3,1,4,2,9,9,7,1,10,1,2,1,4,4,6,1,2,1.0,3,5,3,5,6,1,4,8,6,1
553,CH,9,9,1,1,3,4,2,3,1,3,2,9,8,8,2,8,2,1,2,5,4,7,1,1,1.0,1,8,8,4,3,2,4,9,4,2
555,CH,4,1,1,2,4,3,2,4,2,4,2,7,8,7,2,1,2,2,2,2,4,5,3,2,2.0,4,9,8,5,3,4,3,5,6,1
557,CH,8,8,1,1,2,3,2,3,1,4,2,9,8,8,2,8,2,2,2,4,4,7,3,2,1.0,3,8,8,7,3,3,5,9,6,1
563,CH,10,9,1,1,4,4,2,4,2,4,2,9,9,8,2,8,2,2,2,2,2,7,1,2,1.0,3,6,7,6,5,2,3,10,6,1
565,CH,8,7,1,1,3,3,2,2,2,2,2,6,8,8,1,7,2,2,3,3,4,8,2,2,1.0,3,8,8,8,5,2,0,8,5,2
568,CH,10,10,1,2,2,3,2,3,3,4,3,6,8,7,2,9,2,2,2,4,3,6,3,2,2.0,3,9,9,10,6,1,6,9,6,1
569,CH,6,8,2,2,3,3,3,3,2,4,2,7,7,7,2,6,2,2,2,4,4,7,1,1,1.0,3,7,8,5,4,2,3,9,5,4
570,CH,8,8,1,1,3,4,1,3,2,4,3,6,6,6,2,7,3,2,3,5,3,4,2,1,2.0,2,7,8,7,3,4,6,8,5,1
572,CH,6,6,2,2,2,3,2,2,1,2,3,5,5,5,3,4,3,2,2,3,1,0,2,2,1.0,2,3,2,2,5,2,3,9,6,2
575,CH,9,9,2,2,4,3,3,3,1,3,2,9,9,8,2,7,4,2,1,5,2,0,2,2,1.0,3,7,4,4,4,3,4,7,4,1
576,CH,5,7,2,2,2,2,2,3,1,2,3,8,8,8,2,7,2,1,2,5,2,5,2,2,1.0,3,4,3,3,0,4,1,6,1,3
578,CH,9,10,1,1,4,3,2,3,1,3,1,7,5,7,1,8,2,2,2,4,4,7,1,2,1.0,3,5,7,7,4,2,4,9,4,1
581,CH,7,8,1,1,4,3,3,3,2,3,2,9,7,7,2,8,2,2,2,4,4,6,1,2,1.0,4,5,5,3,2,1,4,7,6,1
584,CH,9,9,1,1,4,4,1,4,2,2,2,10,7,7,2,6,1,2,1,5,2,3,1,1,1.0,4,2,5,5,2,2,3,5,2,1
586,CH,10,8,2,2,3,3,4,2,1,5,1,6,8,8,1,88,2,1,2,3,4,7,2,2,1.0,1,7,6,4,3,2,4,8,5,2
587,CH,6,9,2,1,3,4,1,4,1,2,3,8,6,9,1,8,3,1,2,3,4,6,1,1,1.0,3,5,8,8,4,2,4,8,6,1
590,CH,7,7,1,2,2,3,2,3,2,4,2,5,6,6,2,4,2,2,2,4,2,4,2,2,1.0,2,5,4,3,3,2,3,8,5,1
591,CH,4,5,3,3,4,3,2,2,2,4,2,7,9,9,3,8,2,2,2,4,4,6,3,2,1.0,4,7,5,8,5,2,4,8,5,1
597,CH,7,8,1,1,3,2,2,3,4,2,2,7,9,7,2,8,2,3,2,3,4,7,2,1,2.0,2,4,2,5,5,2,2,9,5,1
600,CH,8,8,2,1,3,3,2,1,2,4,2,8,8,8,2,8,2,1,2,4,3,8,2,2,2.0,3,5,6,3,3,2,4,7,4,1
602,CH,8,9,1,1,4,4,1,4,2,4,2,6,6,6,2,7,1,2,1,5,4,6,1,2,1.0,4,4,7,6,4,2,3,8,5,1
605,CH,3,7,1,1,4,4,1,4,1,5,1,8,6,9,1,8,2,1,2,3,5,8,2,1,1.0,4,3,6,5,2,4,2,8,5,1
606,CH,8,8,2,2,2,2,2,2,2,3,2,8,7,7,2,5,3,2,2,4,3,7,2,2,2.0,2,4,4,3,3,3,2,8,4,2
607,CH,8,8,2,1,2,4,1,3,2,3,2,5,6,8,2,0,2,2,2,5,4,6,2,3,2.0,3,4,6,8,5,3,4,10,6,1
608,CH,8,8,1,1,3,3,2,4,2,4,2,8,8,8,2,6,2,1,2,4,4,5,3,1,1.0,4,7,4,6,5,1,5,8,5,1
609,CH,7,7,2,2,3,2,2,3,1,2,2,8,8,8,2,5,2,2,2,5,4,5,2,1,1.0,3,4,8,5,4,2,1,5,5,2
610,CH,9,9,2,2,4,4,2,2,1,5,1,9,3,9,1,9,2,2,2,4,5,8,1,2,1.0,4,7,5,5,5,2,4,9,5,1
613,CH,8,7,2,2,2,3,2,4,1,4,3,7,8,6,2,6,1,2,1,2,4,8,2,1,1.0,2,7,8,5,4,2,4,8,6,1
618,CH,9,8,1,1,4,2,2,3,1,4,1,8,8,8,1,8,1,2,1,5,4,7,1,1,1.0,3,5,7,8,4,2,3,8,5,1
620,CH,9,10,1,1,4,4,1,4,1,3,4,10,10,10,1,10,2,2,2,3,4,5,1,1,1.0,3,3,5,5,3,2,6,10,3,1
621,CH,8,8,2,1,2,4,2,2,1,4,2,8,7,8,2,8,2,2,2,4,2,5,1,2,1.0,2,2,3,3,6,1,3,8,4,2
625,CH,10,10,2,1,4,3,2,3,2,4,2,7,7,7,2,7,2,2,2,5,4,5,1,1,1.0,3,3,4,4,4,2,3,7,5,1
628,CH,7,7,2,1,4,3,2,4,2,2,2,9,8,8,2,7,2,2,1,4,3,5,1,3,1.0,4,5,4,3,6,1,2,10,6,2
630,CH,8,8,1,1,4,4,2,3,1,5,1,9,8,9,1,7,5,2,4,3,5,8,1,2,1.0,4,8,10,7,4,1,6,9,5,1
631,CH,5,4,1,1,3,3,1,2,4,3,5,5,10,6,3,0,2,5,2,4,4,3,2,1,2.0,1,5,2,8,5,4,1,8,6,1
633,CH,8,8,2,1,4,4,2,4,2,4,2,8,7,7,2,7,1,2,1,2,4,7,2,1,1.0,3,6,8,6,4,3,2,8,6,1
636,CH,10,10,2,2,4,4,2,4,1,1,1,5,4,9,1,5,2,1,3,2,1,6,2,2,1.0,3,4,3,5,5,1,1,10,6,2
637,CH,9,9,1,1,4,3,2,3,2,5,2,8,6,9,2,5,2,2,2,5,3,4,2,2,1.0,4,6,8,9,6,1,3,8,5,1
639,CH,8,8,2,1,3,3,4,4,1,3,2,8,7,8,2,8,2,2,3,3,4,8,2,1,1.0,3,6,7,5,5,2,5,7,5,1
640,CH,8,6,1,2,3,3,2,3,2,3,3,6,7,7,3,7,2,2,2,5,2,6,2,1,2.0,3,7,7,8,5,2,1,6,5,2
642,CH,9,9,1,1,4,4,1,4,2,5,1,8,8,8,1,9,2,2,2,4,5,5,1,2,1.0,4,7,9,6,4,2,4,9,6,1
643,CH,9,8,2,1,4,4,2,3,1,4,2,8,6,8,1,7,2,2,2,4,5,7,2,1,1.0,4,8,7,7,5,2,4,9,6,1
646,CH,9,9,1,1,4,4,1,3,2,4,2,8,10,10,1,8,2,1,2,5,4,8,2,1,1.0,4,8,7,6,6,1,2,10,6,1
647,CH,9,8,1,1,3,3,2,2,1,4,2,5,5,5,2,7,2,2,2,4,4,8,3,3,1.0,3,5,5,2,4,2,2,7,5,1
648,CH,5,7,1,1,1,3,2,2,2,4,2,7,7,7,2,8,2,2,2,4,3,5,2,2,1.0,4,5,5,5,3,4,6,9,5,1
649,CH,6,6,2,2,2,2,2,3,2,4,2,7,7,6,2,5,5,2,2,4,4,6,1,2,1.0,2,3,6,6,5,2,4,6,5,1
652,CH,4,7,2,2,2,2,3,1,4,4,2,8,10,8,2,10,2,2,1,4,4,3,2,3,2.0,1,5,7,7,5,2,3,8,6,2
655,CH,4,5,2,2,2,2,2,2,2,4,2,5,5,5,2,6,2,2,2,2,2,4,2,3,2.0,2,1,4,5,5,2,4,6,4,2
657,CH,9,9,1,1,3,3,2,2,1,5,2,9,8,9,1,6,1,2,1,5,4,4,3,1,1.0,3,8,8,8,5,2,3,9,6,1
658,CH,10,10,1,1,4,4,1,4,1,5,1,9,8,9,1,9,2,1,2,5,5,7,1,1,1.0,4,7,8,6,6,1,4,9,5,1
660,CH,7,8,2,2,3,3,2,3,2,2,3,6,6,7,2,5,2,2,2,5,2,5,2,3,2.0,3,5,5,4,2,3,2,5,2,1
663,CH,9,9,2,1,1,3,4,3,1,4,2,8,9,9,2,9,2,2,2,2,4,8,2,3,1.0,4,6,8,4,5,2,4,9,6,1
666,CH,10,8,1,1,4,3,1,4,2,4,2,8,10,10,2,8,1,2,1,5,4,10,3,4,1.0,4,8,10,3,6,2,5,10,5,1
667,CH,9,9,1,1,4,3,2,3,2,4,1,8,8,8,2,6,2,2,3,8,4,5,1,2,1.0,3,4,7,8,5,3,3,7,5,1
670,CH,10,7,3,3,2,3,4,3,2,3,2,4,9,10,2,5,2,2,2,3,4,8,3,3,3.0,3,9,8,7,5,4,1,10,4,3
673,CH,9,8,2,2,2,3,2,2,2,4,2,7,7,7,2,7,2,2,2,4,4,7,1,3,1.0,3,7,9,8,5,2,5,8,5,1
674,CH,10,10,2,2,2,3,2,2,2,4,2,8,7,5,2,4,3,2,2,2,3,8,2,2,2.0,3,5,8,9,5,2,3,8,5,2
675,CH,8,7,2,2,2,2,2,2,2,4,2,8,8,8,2,8,1,2,1,5,4,7,2,2,1.0,3,7,7,5,4,1,4,8,4,1
676,CH,10,10,2,2,3,3,2,2,1,3,2,5,5,6,2,4,1,2,2,4,2,1,2,2,2.0,2,6,0,5,0,4,4,10,6,2
680,CH,9,8,1,1,4,4,4,2,1,2,2,10,8,8,2,10,1,2,2,3,1,7,1,2,1.0,3,7,8,7,4,1,2,10,5,1
682,CH,8,9,1,1,1,3,1,1,1,2,2,5,7,7,2,6,1,2,2,5,4,6,2,2,1.0,2,4,5,5,3,3,2,6,3,1
684,CH,8,9,2,2,3,3,1,3,2,4,2,7,6,6,2,3,5,2,4,3,4,6,1,2,1.0,2,8,8,7,2,2,5,9,5,2
685,CH,1,5,2,4,3,2,2,1,5,1,3,2,2,2,4,3,8,4,2,5,2,0,4,4,4.0,1,7,7,2,3,3,3,8,5,3
686,CH,10,10,2,1,4,4,2,3,1,4,2,7,7,9,2,5,2,1,2,5,4,5,2,2,1.0,4,3,10,5,3,3,1,8,6,1
689,CH,8,7,1,1,4,4,2,4,1,4,2,10,8,8,1,8,4,2,2,4,4,8,1,1,1.0,4,3,3,8,3,3,4,8,6,1
690,CH,8,9,2,2,1,3,2,2,4,3,2,8,8,6,1,6,2,1,2,3,2,3,2,1,4.0,3,5,7,3,4,2,3,5,4,1
691,CH,7,8,2,2,3,3,2,2,3,3,2,8,7,7,2,7,2,2,2,2,3,7,2,2,2.0,2,9,8,7,4,3,5,9,5,3
692,CH,8,6,2,3,3,2,3,2,1,4,2,8,7,7,2,5,3,2,2,2,4,2,1,3,1.0,3,4,7,4,5,2,4,10,6,1
693,CH,3,4,2,3,1,2,3,1,4,2,3,3,7,4,3,3,2,1,2,5,4,5,2,2,2.0,1,3,6,4,1,4,1,5,0,2
696,CH,7,7,2,2,3,2,2,3,2,4,1,10,8,10,2,9,2,2,2,4,4,8,1,2,1.0,2,7,4,5,5,2,2,8,5,2
697,CH,7,6,1,1,3,2,3,3,2,2,2,5,7,7,2,5,1,2,1,5,3,5,1,4,1.0,2,3,4,5,3,2,4,7,4,1
698,CH,9,9,2,1,3,1,2,3,1,1,1,9,9,9,1,9,2,1,2,5,4,9,1,1,1.0,3,7,7,4,5,2,4,9,5,2
